--------- beginning of system
07-08 17:42:13.823  3414  8731 W ActivityTaskManager: callingPackage for (uid=2000, pid=11446) has no WPC
07-08 17:44:09.714  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:09.714  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:09.897  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:09.897  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:09.923  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:09.923  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:09.933  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:09.933  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:10.791  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:10.791  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:10.792  3414  8726 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:10.792  3414  8726 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:10.794  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:10.794  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:10.797  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:10.797  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:10.797  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:10.797  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:10.802  3414  8741 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:10.802  3414  8741 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:10.802  3414  8726 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:10.803  3414  8726 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:10.804  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:10.804  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:10.806  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:10.806  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:11.003  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:11.003  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:11.009  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:11.009  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:11.013  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:11.013  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:11.841  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:11.841  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:11.842  3414  8741 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:11.842  3414  8741 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:11.843  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:11.843  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:11.846  3414  3441 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:11.847  3414  3441 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:11.847  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:11.847  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:11.849  3414  3441 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:11.849  3414  8741 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:11.849  3414  3441 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:11.849  3414  8741 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:11.849  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:11.849  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:11.864  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:11.864  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:11.982  3414  8726 E BatteryStatsService: Invalid uid for waking network packet: -1
07-08 17:44:12.054  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:12.054  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:12.065  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:12.065  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:12.080  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:12.080  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:12.987  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:12.987  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:12.989  3414  8741 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:12.989  3414  8741 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:12.990  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:12.990  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:12.995  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:12.995  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:12.996  3414  8741 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:12.996  3414  8741 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:12.998  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:12.998  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:13.000  3414  3441 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:13.000  3414  3441 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:13.003  3414  3441 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:13.003  3414  3441 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:13.004  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:13.004  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:13.198  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:13.198  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:13.207  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:13.207  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:13.214  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:13.214  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:14.090  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:14.090  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:14.091  3414  8741 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:14.091  3414  8741 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:14.093  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:14.093  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:14.097  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:14.097  3414  8741 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:14.102  3414  8741 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:14.102  3414  8741 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:14.104  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:14.104  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:14.117  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:14.117  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:14.118  3414  6025 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:14.118  3414  6025 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:14.119  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:14.119  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:14.304  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:14.304  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:14.318  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:14.318  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:14.323  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:14.323  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:15.174  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:15.174  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:15.176  3414  8726 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:15.176  3414  8726 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:15.177  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:15.177  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:15.183  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:15.183  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:15.184  3414  8726 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:15.184  3414  8726 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:15.185  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:15.185  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:15.210  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:15.210  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:15.211  3414  8733 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:15.211  3414  8733 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:15.211  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:15.212  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:15.381  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:15.381  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:15.391  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:15.391  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:15.417  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:15.418  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:16.309  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:16.309  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:16.310  3414  6025 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:16.310  3414  6025 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:16.315  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:16.315  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:16.317  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:16.317  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:16.321  3414  6025 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:16.321  3414  6025 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:16.323  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:16.324  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:16.326  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:16.326  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:16.326  3414  8726 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:16.326  3414  8726 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:16.327  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:16.327  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:16.523  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:16.523  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:16.530  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:16.531  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:16.545  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:16.545  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:17.093  3414  3693 D osense.compress: try do inactive compress task
07-08 17:44:17.095  3414  3693 D osense.compress: inactive do shrink, target ratio = 27, final ratio = 55, cur ratio = 0
07-08 17:44:17.103  3414  8733 E BatteryStatsService: Invalid uid for waking network packet: -1
07-08 17:44:17.387  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:17.387  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:17.389  3414  8733 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:17.389  3414  8733 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:17.389  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:17.389  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:17.393  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:17.393  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:17.397  3414  8733 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:17.397  3414  8733 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:17.400  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:17.400  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:17.401  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:17.401  3414  8726 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:17.402  3414  8726 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:17.402  3414  8726 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:17.402  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:17.402  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:17.599  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:17.599  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:17.609  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:17.609  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:17.615  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:17.615  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:18.494  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:18.494  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:18.495  3414  6025 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:18.495  3414  6025 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:18.497  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:18.497  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:18.501  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:18.501  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:18.507  3414  6025 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:18.507  3414  6025 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:18.508  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:18.508  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:18.528  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:18.528  3414  8733 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:18.528  3414  8733 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:18.529  3414  8733 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:18.529  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:18.529  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:18.708  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:18.709  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:18.715  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:18.715  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:18.737  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:18.737  3414  3414 D LockSettingsService: [getSeparateProfileChallengeEnabled] userId = 12
07-08 17:44:19.587  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:19.587  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:19.589  3414  6025 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:19.589  3414  6025 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:19.590  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:19.590  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
07-08 17:44:19.591  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:19.591  3414  6025 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:19.594  3414  6025 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:19.594  3414  6025 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:19.594  3414  8465 D NotificationService--OplusNotificationFixHelper: fixAppIcon: pkg=rd.sheepskin.sandboxmusic
07-08 17:44:19.594  3414  8465 D NotificationService--OplusNotificationFixHelper: fixAppIcon: appIcon = null, pkg = rd.sheepskin.sandboxmusic
07-08 17:44:19.595  3414  8465 I OplusStatusBarManagerServiceEnhance:  getTopIsFullscreen mTopIsFullscreen: false
07-08 17:44:19.595  3414  8465 W ActivityManager: Permission Denial: getTopApplicationInfo from pid=1361, uid=10447 requires oplus.permission.OPLUS_COMPONENT_SAFE
07-08 17:44:19.595  3414  3414 D NotificationService--OplusNotificationManagerServiceExtImpl: isForwardToAssistants: true, case : Is local notification
07-08 17:44:19.595  3414  3414 D NotificationService: This application enqueue notifications is need postDelayed mcsAssistantDelayTime: 200
